/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
Mon Dec 21 01:25:43 +0000 2015;PauloUp13;@Rio2016 @JogosOlimpicos Retifico-me : impertinentes não ( PERTINENTES ) I´SORRY;
Mon Dec 21 01:17:59 +0000 2015;PauloUp13;@Rio2016 @JogosOlimpicos muito importante estar ciente dos codigos impertinentes dos  jogos olimpicos https://t.co/6gombCJh1p;
Mon Dec 21 01:14:43 +0000 2015;ilobur_news;Isabel Swan e Samuel Albrecht faturam últimas vagas da vela do ... - Paraná-Online (liberação de… https://t.co/LA7yfexXoS #ブラジル #五輪 #Rio2016;
Mon Dec 21 01:14:40 +0000 2015;ilobur_news;Noruega é campeã do Mundial de Handebol e se garante na Rio ... - O Tempo https://t.co/dQO2tOcrGZ #ブラジル #五輪 #Rio2016;
Mon Dec 21 01:03:43 +0000 2015;Regys_Silva;RT @SurtoOlimpico: .@MirzaSania e @rohanbopanna podem disputar as Duplas Mistas no @Rio2016 https://t.co/BMbTjrzMeo https://t.co/3eJUzb2g36;
Mon Dec 21 01:03:39 +0000 2015;Regys_Silva;RT @SurtoOlimpico: A África do Sul recusa a vaga feminina do Rugby Sevens para e o Quênia vai ao @Rio2016 https://t.co/eYirBFRF1a https://t…;
Mon Dec 21 01:03:32 +0000 2015;Regys_Silva;RT @SurtoOlimpico: Relembrando que a 1ª Seletiva Olímpica da Natação para o @Rio2016 teve 25 índices https://t.co/uSSd9nzFuj https://t.co/N…;
Mon Dec 21 01:03:08 +0000 2015;Regys_Silva;RT @SurtoOlimpico: Equipes do Japão e da China de Polo Aquático garantem vagas no @Rio2016 https://t.co/y5fZdMcTC6 https://t.co/eIS4fb5rxJ;
Mon Dec 21 01:00:55 +0000 2015;SurtoOlimpico;.@MirzaSania e @rohanbopanna podem disputar as Duplas Mistas no @Rio2016 https://t.co/BMbTjrzMeo https://t.co/3eJUzb2g36;
Mon Dec 21 01:00:03 +0000 2015;SurtoOlimpico;A África do Sul recusa a vaga feminina do Rugby Sevens para e o Quênia vai ao @Rio2016 https://t.co/eYirBFRF1a https://t.co/JtajxT024k;
